Entity,Code,Year,"Oil consumption, terrawatt-hours (TWh) (terawatt-hours)"
Vietnam,VNM,2002,114.53224
Vietnam,VNM,2003,121.9627866
Vietnam,VNM,2004,144.9688041
Vietnam,VNM,2005,142.0429003
Vietnam,VNM,2006,139.2401401
Vietnam,VNM,2007,155.1298253
Vietnam,VNM,2008,163.7126723
Vietnam,VNM,2009,169.6191073
Vietnam,VNM,2010,181.25355
Vietnam,VNM,2011,196.8959
Vietnam,VNM,2012,198.9418754
Vietnam,VNM,2013,200.7166658
Vietnam,VNM,2014,209.7493277
Vietnam,VNM,2015,219.1905725
Vietnam,VNM,2016,233.382744
World,OWID_WRL,1965,17740.36827
World,OWID_WRL,1966,19104.36441
World,OWID_WRL,1967,20468.91567
World,OWID_WRL,1968,22225.38535
World,OWID_WRL,1969,24130.44943
World,OWID_WRL,1970,26202.09329
World,OWID_WRL,1971,27745.80155
World,OWID_WRL,1972,29867.50948
World,OWID_WRL,1973,32206.67633
World,OWID_WRL,1974,31737.45207
World,OWID_WRL,1975,31379.57182
World,OWID_WRL,1976,33436.49447
World,OWID_WRL,1977,34563.85832
World,OWID_WRL,1978,35545.19876
World,OWID_WRL,1979,36132.25398
World,OWID_WRL,1980,34728.24131
World,OWID_WRL,1981,33444.6795
World,OWID_WRL,1982,32375.66169
World,OWID_WRL,1983,32152.29241
World,OWID_WRL,1984,32867.61133
World,OWID_WRL,1985,32881.90111
World,OWID_WRL,1986,33894.40315
World,OWID_WRL,1987,34567.92886
World,OWID_WRL,1988,35736.80678
World,OWID_WRL,1989,36334.02916
World,OWID_WRL,1990,36754.13661
World,OWID_WRL,1991,36780.36112
World,OWID_WRL,1992,37400.62836
World,OWID_WRL,1993,37073.19552
World,OWID_WRL,1994,37882.32542
World,OWID_WRL,1995,38352.69791
World,OWID_WRL,1996,39206.17407
World,OWID_WRL,1997,40179.75478
World,OWID_WRL,1998,40510.60205
World,OWID_WRL,1999,41336.84028
World,OWID_WRL,2000,41747.30842
World,OWID_WRL,2001,42148.06685
World,OWID_WRL,2002,42509.72115
World,OWID_WRL,2003,43520.59623
World,OWID_WRL,2004,45173.20033
World,OWID_WRL,2005,45779.40114
World,OWID_WRL,2006,46336.15711
World,OWID_WRL,2007,47007.63802
World,OWID_WRL,2008,46814.2565
World,OWID_WRL,2009,46004.24472
World,OWID_WRL,2010,47513.45791
World,OWID_WRL,2011,47982.28
World,OWID_WRL,2012,48569.02647
World,OWID_WRL,2013,49088.50592
World,OWID_WRL,2014,49483.64369
World,OWID_WRL,2015,50485.32693
World,OWID_WRL,2016,51384.22021
