Year,Country,Latitude,Longitude,,1982
1991,Italy_Offshore,41.727206,10.896804,,69
1991,Norway_Land,60.4720,8.4689,,2
1991,Norway_Offshore,60.010363,3.58667,,187
1991,Poland_Land,51.9194,19.1451,,333
1991,Poland_Offshore,55.155538,17.566921,,0
1991,Romania_Land,45.9432,24.9668,,0
1991,Romania__Offshore,,,,0
1991,Spain_Land,40.4637,-3.7492,,3
1991,Spain_Offshore,39.467705,0.812242,,8
1991,Turkey_Land,38.9637,35.2433,,224
1991,Turkey_Offshore,42.573404,34.154628,,0
1991,U.K._Land,55.3781,-3.4360,,10
1991,U.K._Offshore,57.479149,-0.12889,,456
1991,Yugoslavia/Croatia_Land,45.1000,15.2000,,171
1991,Yugoslavia/Croatia_Offshore,43.165008,15.806668,,4
1991,Abu Dhabi_Land,24.4539,54.3773,,68
1991,Abu Dhabi_Offshore,24.756606,54.280173,,85
1991,Dubai_Land,25.2048,55.2708,,4
1991,Dubai_Offshore,25.452626,55.17867,,27
1991,Egypt_Land,26.8206,30.8025,,107
1991,Egypt_Offshore,31.951179,30.916615,,97
1991,Iran_Land,32.4279,53.6880,,245
1991,Iran_Offshore,26.986451,52.797098,,9
1991,Iraq_Land,33.2232,43.6793,,0
1991,Iraq_Offshore,29.826924,48.713334,,0
1991,Jordan_Land,30.5852,36.2384,,24
1991,Jordan_Offshore,,,,0
1991,Kuwait_Land,29.3117,47.4818,,15
1991,Kuwait_Offshore,29.153707,48.492063,,0
1991,Oman_Land,21.4735,55.9754,,166
1991,Oman_Offshore,19.472099,59.077725,,2
1991,Pakistan_Land,30.3753,69.3451,,114
1991,Pakistan_Offshore,24.835163,65.836649,,0
1991,Qatar_Land,25.3548,51.1839,,24
1991,Qatar_Offshore,26.107471,51.508125,,12
1991,Saudi Arabia_Land,23.8859,45.0792,,171
1991,Saudi Arabia_Offshore,27.344232,49.822766,,15
1991,Sudan_Land,12.8628,30.2176,,0
1991,Sudan_Offshore,19.95965,37.888199,,0
1991,Syria_Land,34.8021,38.9968,,169
1991,Syria_Offshore,35.300099,35.564153,,0
1991,Yemen_Land,15.5527,48.5164,,54
1991,Yemen_Offshore,14.122308,49.541496,,0
1991,Algeria_Land,28.0339,1.6596,,375
1991,Algeria_Offshore,37.107205,2.958948,,0
1991,Angola_Land,-11.2027,17.8739,,4
1991,Angola_Offshore,-9.276394,11.420851,,67
1991,Congo_Land,-4.038333,21.758664,,19
1991,Congo_Offshore,-5.994939,11.681123,,23
1991,Gabon_Land,-0.803689,11.609444,,36
1991,Gabon_Offshore,-1.163403,8.376585,,27
1991,Kenya_Land,-0.023559,37.906193,,2
1991,Kenya__Offshore,-3.49976,40.801566,,0
1991,Libya_Land,26.3351,17.2283,,168
1991,Libya__Offshore,31.683681,18.512678,,12
1991,Nigeria_Land,9.0820,8.6753,,96
1991,Nigeria_Offshore,4.113485,6.999522,,155
1991,S.Africa_Land,-30.5595,22.9375,,16
1991,S.Africa_Offshore,-31.842791,16.674006,,8
1991,Tunisia_Land,33.886917,9.537499,,43
1991,Tunisia_Offshore,,,,24
1991,Argentina_Land,-38.4161,-63.6167,,723
1991,Argentina_Offshore,-51.313678,-66.678394,,1
1991,Bolivia_Land,-16.2902,-63.5887,,114
1991,Bolivia_Offshore,,,,0
1991,Brazil_Land,-14.2350,-51.9253,,171
1991,Brazil_Offshore,-22.197004,-40.435152,,85
1991,Chile_Land,-35.6751,-71.5430,,36
1991,Chile_Offshore,-32.775184,-73.644858,,32
1991,Colombia_Land,4.5709,-74.2973,,104
1991,Colombia_Offshore,4.919216,-78.594368,,0
1991,CostaRica_Land,9.7489,-83.7534,,0
1991,CostaRica_Offshore,10.68845,-82.219293,,0
1991,Ecuador_Land,"	-1.831239",-78.1834,,83
1991,Ecuador_Offshore,-0.614287,-81.483334,,0
1991,Mexico_Land,23.6345,-102.5528,,908
1991,Mexico_Offshore,19.594255,-91.569396,,396
1991,Peru_Land,-9.189967,-75.015152,,29
1991,Peru_Offshore,-11.890521,-79.105005,,8
1991,Trinidad_Land,10.6918,-61.2225,,29
1991,Trinidad_Offshore,10.57374,-60.890859,,42
1991,Venezuela_Land,6.4238,-66.5897,,334
1991,Venezuela_Offshore,9.183729,-60.200212,,200
1991,Australia_Land,-25.274398,133.775136,,82
1991,Australia_Offshore,-29.599699,113.685338,,57
1991,Bangladesh_Land,23.6850,90.3563,,2
1991,Bangladesh_Offshore,21.60567,90.597855,,0
1991,Brunei_Land,4.535277,114.727669,,14
1991,Brunei_Offshore,5.151965,114.665627,,35
1991,India_Land,20.593684,78.96288,,1361
1991,India_Offshore,14.98184,81.87398,,267
1991,Indonesia_Land,-0.789275,113.921327,,456
1991,Indonesia_Offshore,14.98184,81.87398,,162
1991,Japan_Land,36.2048,138.2529,,53
1991,Japan_Offshore,38.601583,137.300839,,15
1991,Malaysia_Land,4.210484,101.975766,,6
1991,Malaysia_Offshore,3.50164,110.229356,,151
1991,Myanmar_Land,21.9140,95.9562,,258
1991,Myanmar_Offshore,15.93001,96.427671,,0
1991,New Zealand_Land,-40.9006,174.8860,,8
1991,New Zealand_Offshore,-39.291592,173.493089,,3
1991,Papua New Guinea_Land,-6.3150,143.9556,,21
1991,Papua New Guinea_Offshore,-9.231086,126.119217,,0
1991,Phillippines_Land,12.879721,121.774017,,45
1991,Phillippines_Offshore,8.166545,121.418401,,12
1991,Taiwan_Land,23.69781,120.960515,,21
1991,Taiwan_Offshore,22.143055,120.035738,,13
1991,Thailand_Land,15.8700,100.9925,,15
1991,Thailand_Offshore,12.269503,100.804317,,36
1991,Vietnam_Land,14.0583,108.2772,,0
1991,Vietnam_Offshore,11.868672,109.874274,,0
,,,,,
1992,US_Land,37.0902,-95.7129,,
1992,US_Offshore,28.126707,-91.305831,,
1992,Canada_land,56.1304,-106.3468,,
1992,Canada_Offshore,47.355629,-51.61464,,
1992,Austria_Land,47.5162,14.5501,,23
1992,Austria_Offshore,47.5162,14.5501,,0
1992,Denmark_Land,56.2639,9.5018,,3
1992,Denmark_Offshore,56.419044,7.243998,,34
1992,France_Land,46.2276,2.2137,,41
1992,France_Offshore,46.658824,-3.518222,,0
1992,Germany_Land,51.1657,10.4515,,72
1992,Germany_Offshore,54.255762,7.408047,,2
1992,Greece_Land,39.0742,21.8243,,0
1992,Greece_Offshore,39.495183,23.367596,,0
1992,Netherlands_Land,52.1326,5.2913,,24
1992,Netherlands_Offshore,52.669133,4.194947,,94
1992,Hungary_Land,47.1625,19.5033,,25
1992,Hungary_Offshore,,,,0
1992,Italy_Land,41.8719,12.5674,,201
1992,Italy_Offshore,41.727206,10.896804,,73
1992,Norway_Land,60.4720,8.4689,,0
1992,Norway_Offshore,60.010363,3.58667,,177
1992,Poland_Land,51.9194,19.1451,,221
1992,Poland_Offshore,55.155538,17.566921,,0
1992,Romania_Land,45.9432,24.9668,,8
1992,Romania__Offshore,,,,4
1992,Spain_Land,40.4637,-3.7492,,4
1992,Spain_Offshore,39.467705,0.812242,,0
1992,Turkey_Land,38.9637,35.2433,,178
1992,Turkey_Offshore,42.573404,34.154628,,0
1992,U.K._Land,55.3781,-3.4360,,8
1992,U.K._Offshore,57.479149,-0.12889,,393
1992,Yugoslavia/Croatia_Land,45.1000,15.2000,,5
1992,Yugoslavia/Croatia_Offshore,43.165008,15.806668,,11
1992,Abu Dhabi_Land,24.4539,54.3773,,91
1992,Abu Dhabi_Offshore,24.756606,54.280173,,87
1992,Dubai_Land,25.2048,55.2708,,11
1992,Dubai_Offshore,25.452626,55.17867,,22
1992,Egypt_Land,26.8206,30.8025,,85
1992,Egypt_Offshore,31.951179,30.916615,,104
1992,Iran_Land,32.4279,53.6880,,440
1992,Iran_Offshore,26.986451,52.797098,,30
1992,Iraq_Land,33.2232,43.6793,,0
1992,Iraq_Offshore,29.826924,48.713334,,0
1992,Jordan_Land,30.5852,36.2384,,24
1992,Jordan_Offshore,,,,0
1992,Kuwait_Land,29.3117,47.4818,,47
1992,Kuwait_Offshore,29.153707,48.492063,,0
1992,Oman_Land,21.4735,55.9754,,142
1992,Oman_Offshore,19.472099,59.077725,,0
1992,Pakistan_Land,30.3753,69.3451,,127
1992,Pakistan_Offshore,24.835163,65.836649,,0
1992,Qatar_Land,25.3548,51.1839,,27
1992,Qatar_Offshore,26.107471,51.508125,,19
1992,Saudi Arabia_Land,23.8859,45.0792,,192
1992,Saudi Arabia_Offshore,27.344232,49.822766,,68
1992,Sudan_Land,12.8628,30.2176,,0
1992,Sudan_Offshore,19.95965,37.888199,,0
1992,Syria_Land,34.8021,38.9968,,201
1992,Syria_Offshore,35.300099,35.564153,,0
1992,Yemen_Land,15.5527,48.5164,,95
1992,Yemen_Offshore,14.122308,49.541496,,1
1992,Algeria_Land,28.0339,1.6596,,357
1992,Algeria_Offshore,37.107205,2.958948,,0
1992,Angola_Land,-11.2027,17.8739,,0
1992,Angola_Offshore,-9.276394,11.420851,,49
1992,Congo_Land,-4.038333,21.758664,,6
1992,Congo_Offshore,-5.994939,11.681123,,41
1992,Gabon_Land,-0.803689,11.609444,,15
1992,Gabon_Offshore,-1.163403,8.376585,,17
1992,Kenya_Land,-0.023559,37.906193,,6
1992,Kenya__Offshore,-3.49976,40.801566,,0
1992,Libya_Land,26.3351,17.2283,,180
1992,Libya__Offshore,31.683681,18.512678,,0
1992,Nigeria_Land,9.0820,8.6753,,81
1992,Nigeria_Offshore,4.113485,6.999522,,109
1992,S.Africa_Land,-30.5595,22.9375,,11
1992,S.Africa_Offshore,-31.842791,16.674006,,6
1992,Tunisia_Land,33.886917,9.537499,,21
1992,Tunisia_Offshore,,,,17
1992,Argentina_Land,-38.4161,-63.6167,,592
1992,Argentina_Offshore,-51.313678,-66.678394,,0
1992,Bolivia_Land,-16.2902,-63.5887,,197
1992,Bolivia_Offshore,,,,0
1992,Brazil_Land,-14.2350,-51.9253,,172
1992,Brazil_Offshore,-22.197004,-40.435152,,142
1992,Chile_Land,-35.6751,-71.5430,,29
1992,Chile_Offshore,-32.775184,-73.644858,,15
1992,Colombia_Land,4.5709,-74.2973,,140
1992,Colombia_Offshore,4.919216,-78.594368,,0
1992,CostaRica_Land,9.7489,-83.7534,,0
1992,CostaRica_Offshore,10.68845,-82.219293,,0
1992,Ecuador_Land,"	-1.831239",-78.1834,,49
1992,Ecuador_Offshore,-0.614287,-81.483334,,0
1992,Mexico_Land,23.6345,-102.5528,,609
1992,Mexico_Offshore,19.594255,-91.569396,,353
1992,Peru_Land,-9.189967,-75.015152,,41
1992,Peru_Offshore,-11.890521,-79.105005,,30
1992,Trinidad_Land,10.6918,-61.2225,,14
1992,Trinidad_Offshore,10.57374,-60.890859,,16
1992,Venezuela_Land,6.4238,-66.5897,,405
1992,Venezuela_Offshore,9.183729,-60.200212,,197
1992,Australia_Land,-25.274398,133.775136,,75
1992,Australia_Offshore,-29.599699,113.685338,,46
1992,Bangladesh_Land,23.6850,90.3563,,0
1992,Bangladesh_Offshore,21.60567,90.597855,,0
1992,Brunei_Land,4.535277,114.727669,,0
1992,Brunei_Offshore,5.151965,114.665627,,23
1992,India_Land,20.593684,78.96288,,1249
1992,India_Offshore,14.98184,81.87398,,244
1992,Indonesia_Land,-0.789275,113.921327,,414
1992,Indonesia_Offshore,14.98184,81.87398,,163
1992,Japan_Land,36.2048,138.2529,,74
1992,Japan_Offshore,38.601583,137.300839,,6
1992,Malaysia_Land,4.210484,101.975766,,4
1992,Malaysia_Offshore,3.50164,110.229356,,113
1992,Myanmar_Land,21.9140,95.9562,,217
1992,Myanmar_Offshore,15.93001,96.427671,,0
1992,New Zealand_Land,-40.9006,174.8860,,10
1992,New Zealand_Offshore,-39.291592,173.493089,,3
1992,Papua New Guinea_Land,-6.3150,143.9556,,26
1992,Papua New Guinea_Offshore,-9.231086,126.119217,,0
1992,Phillippines_Land,12.879721,121.774017,,68
1992,Phillippines_Offshore,8.166545,121.418401,,13
1992,Taiwan_Land,23.69781,120.960515,,36
1992,Taiwan_Offshore,22.143055,120.035738,,16
1992,Thailand_Land,15.8700,100.9925,,10
1992,Thailand_Offshore,12.269503,100.804317,,44
1992,Vietnam_Land,14.0583,108.2772,,0
1992,Vietnam_Offshore,11.868672,109.874274,,0
,,,,,
1993,US_Land,37.0902,-95.7129,,
1993,US_Offshore,28.126707,-91.305831,,
1993,Canada_land,56.1304,-106.3468,,
1993,Canada_Offshore,47.355629,-51.61464,,
1993,Austria_Land,47.5162,14.5501,,10
1993,Austria_Offshore,47.5162,14.5501,,0
1993,Denmark_Land,56.2639,9.5018,,1
1993,Denmark_Offshore,56.419044,7.243998,,29
1993,France_Land,46.2276,2.2137,,31
1993,France_Offshore,46.658824,-3.518222,,0
1993,Germany_Land,51.1657,10.4515,,87
1993,Germany_Offshore,54.255762,7.408047,,1
1993,Greece_Land,39.0742,21.8243,,0
1993,Greece_Offshore,39.495183,23.367596,,0
1993,Netherlands_Land,52.1326,5.2913,,31
1993,Netherlands_Offshore,52.669133,4.194947,,49
1993,Hungary_Land,47.1625,19.5033,,24
1993,Hungary_Offshore,,,,0
1993,Italy_Land,41.8719,12.5674,,129
1993,Italy_Offshore,41.727206,10.896804,,35
1993,Norway_Land,60.4720,8.4689,,0
1993,Norway_Offshore,60.010363,3.58667,,158
1993,Poland_Land,51.9194,19.1451,,216
1993,Poland_Offshore,55.155538,17.566921,,0
1993,Romania_Land,45.9432,24.9668,,50
1993,Romania__Offshore,,,,0
1993,Spain_Land,40.4637,-3.7492,,5
1993,Spain_Offshore,39.467705,0.812242,,0
1993,Turkey_Land,38.9637,35.2433,,186
1993,Turkey_Offshore,42.573404,34.154628,,0
1993,U.K._Land,55.3781,-3.4360,,6
1993,U.K._Offshore,57.479149,-0.12889,,284
1993,Yugoslavia/Croatia_Land,45.1000,15.2000,,0
1993,Yugoslavia/Croatia_Offshore,43.165008,15.806668,,0
1993,Abu Dhabi_Land,24.4539,54.3773,,95
1993,Abu Dhabi_Offshore,24.756606,54.280173,,90
1993,Dubai_Land,25.2048,55.2708,,20
1993,Dubai_Offshore,25.452626,55.17867,,18
1993,Egypt_Land,26.8206,30.8025,,59
1993,Egypt_Offshore,31.951179,30.916615,,100
1993,Iran_Land,32.4279,53.6880,,509
1993,Iran_Offshore,26.986451,52.797098,,35
1993,Iraq_Land,33.2232,43.6793,,0
1993,Iraq_Offshore,29.826924,48.713334,,0
1993,Jordan_Land,30.5852,36.2384,,5
1993,Jordan_Offshore,,,,0
1993,Kuwait_Land,29.3117,47.4818,,107
1993,Kuwait_Offshore,29.153707,48.492063,,0
1993,Oman_Land,21.4735,55.9754,,192
1993,Oman_Offshore,19.472099,59.077725,,0
1993,Pakistan_Land,30.3753,69.3451,,113
1993,Pakistan_Offshore,24.835163,65.836649,,0
1993,Qatar_Land,25.3548,51.1839,,18
1993,Qatar_Offshore,26.107471,51.508125,,24
1993,Saudi Arabia_Land,23.8859,45.0792,,175
1993,Saudi Arabia_Offshore,27.344232,49.822766,,72
1993,Sudan_Land,12.8628,30.2176,,0
1993,Sudan_Offshore,19.95965,37.888199,,0
1993,Syria_Land,34.8021,38.9968,,180
1993,Syria_Offshore,35.300099,35.564153,,0
1993,Yemen_Land,15.5527,48.5164,,73
1993,Yemen_Offshore,14.122308,49.541496,,0
1993,Algeria_Land,28.0339,1.6596,,343
1993,Algeria_Offshore,37.107205,2.958948,,0
1993,Angola_Land,-11.2027,17.8739,,0
1993,Angola_Offshore,-9.276394,11.420851,,52
1993,Congo_Land,-4.038333,21.758664,,2
1993,Congo_Offshore,-5.994939,11.681123,,25
1993,Gabon_Land,-0.803689,11.609444,,21
1993,Gabon_Offshore,-1.163403,8.376585,,10
1993,Kenya_Land,-0.023559,37.906193,,0
1993,Kenya__Offshore,-3.49976,40.801566,,0
1993,Libya_Land,26.3351,17.2283,,180
1993,Libya__Offshore,31.683681,18.512678,,0
1993,Nigeria_Land,9.0820,8.6753,,23
1993,Nigeria_Offshore,4.113485,6.999522,,101
1993,S.Africa_Land,-30.5595,22.9375,,0
1993,S.Africa_Offshore,-31.842791,16.674006,,19
1993,Tunisia_Land,33.886917,9.537499,,19
1993,Tunisia_Offshore,,,,18
1993,Argentina_Land,-38.4161,-63.6167,,496
1993,Argentina_Offshore,-51.313678,-66.678394,,0
1993,Bolivia_Land,-16.2902,-63.5887,,132
1993,Bolivia_Offshore,,,,0
1993,Brazil_Land,-14.2350,-51.9253,,157
1993,Brazil_Offshore,-22.197004,-40.435152,,141
1993,Chile_Land,-35.6751,-71.5430,,27
1993,Chile_Offshore,-32.775184,-73.644858,,18
1993,Colombia_Land,4.5709,-74.2973,,153
1993,Colombia_Offshore,4.919216,-78.594368,,0
1993,CostaRica_Land,9.7489,-83.7534,,0
1993,CostaRica_Offshore,10.68845,-82.219293,,0
1993,Ecuador_Land,"	-1.831239",-78.1834,,70
1993,Ecuador_Offshore,-0.614287,-81.483334,,0
1993,Mexico_Land,23.6345,-102.5528,,148
1993,Mexico_Offshore,19.594255,-91.569396,,285
1993,Peru_Land,-9.189967,-75.015152,,38
1993,Peru_Offshore,-11.890521,-79.105005,,32
1993,Trinidad_Land,10.6918,-61.2225,,0
1993,Trinidad_Offshore,10.57374,-60.890859,,29
1993,Venezuela_Land,6.4238,-66.5897,,403
1993,Venezuela_Offshore,9.183729,-60.200212,,288
1993,Australia_Land,-25.274398,133.775136,,71
1993,Australia_Offshore,-29.599699,113.685338,,60
1993,Bangladesh_Land,23.6850,90.3563,,0
1993,Bangladesh_Offshore,21.60567,90.597855,,0
1993,Brunei_Land,4.535277,114.727669,,0
1993,Brunei_Offshore,5.151965,114.665627,,17
1993,India_Land,20.593684,78.96288,,1134
1993,India_Offshore,14.98184,81.87398,,257
1993,Indonesia_Land,-0.789275,113.921327,,366
1993,Indonesia_Offshore,14.98184,81.87398,,195
1993,Japan_Land,36.2048,138.2529,,85
1993,Japan_Offshore,38.601583,137.300839,,6
1993,Malaysia_Land,4.210484,101.975766,,10
1993,Malaysia_Offshore,3.50164,110.229356,,97
1993,Myanmar_Land,21.9140,95.9562,,192
1993,Myanmar_Offshore,15.93001,96.427671,,8
1993,New Zealand_Land,-40.9006,174.8860,,13
1993,New Zealand_Offshore,-39.291592,173.493089,,17
1993,Papua New Guinea_Land,-6.3150,143.9556,,16
1993,Papua New Guinea_Offshore,-9.231086,126.119217,,1
1993,Phillippines_Land,12.879721,121.774017,,97
1993,Phillippines_Offshore,8.166545,121.418401,,7
1993,Taiwan_Land,23.69781,120.960515,,22
1993,Taiwan_Offshore,22.143055,120.035738,,12
1993,Thailand_Land,15.8700,100.9925,,17
1993,Thailand_Offshore,12.269503,100.804317,,47
1993,Vietnam_Land,14.0583,108.2772,,0
1993,Vietnam_Offshore,11.868672,109.874274,,0
,,,,,
1994,US_Land,37.0902,-95.7129,,
1994,US_Offshore,28.126707,-91.305831,,
1994,Canada_land,56.1304,-106.3468,,
1994,Canada_Offshore,47.355629,-51.61464,,
1994,Austria_Land,47.5162,14.5501,,5
1994,Austria_Offshore,47.5162,14.5501,,0
1994,Denmark_Land,56.2639,9.5018,,2
1994,Denmark_Offshore,56.419044,7.243998,,18
1994,France_Land,46.2276,2.2137,,25
1994,France_Offshore,46.658824,-3.518222,,0
1994,Germany_Land,51.1657,10.4515,,91
1994,Germany_Offshore,54.255762,7.408047,,2
1994,Greece_Land,39.0742,21.8243,,0
1994,Greece_Offshore,39.495183,23.367596,,0
1994,Netherlands_Land,52.1326,5.2913,,30
1994,Netherlands_Offshore,52.669133,4.194947,,33
1994,Hungary_Land,47.1625,19.5033,,20
1994,Hungary_Offshore,,,,0
1994,Italy_Land,41.8719,12.5674,,114
1994,Italy_Offshore,41.727206,10.896804,,12
1994,Norway_Land,60.4720,8.4689,,0
1994,Norway_Offshore,60.010363,3.58667,,170
1994,Poland_Land,51.9194,19.1451,,216
1994,Poland_Offshore,55.155538,17.566921,,0
1994,Romania_Land,45.9432,24.9668,,47
1994,Romania__Offshore,,,,2
1994,Spain_Land,40.4637,-3.7492,,0
1994,Spain_Offshore,39.467705,0.812242,,0
1994,Turkey_Land,38.9637,35.2433,,192
1994,Turkey_Offshore,42.573404,34.154628,,0
1994,U.K._Land,55.3781,-3.4360,,11
1994,U.K._Offshore,57.479149,-0.12889,,267
1994,Yugoslavia/Croatia_Land,45.1000,15.2000,,3
1994,Yugoslavia/Croatia_Offshore,43.165008,15.806668,,0
1994,Abu Dhabi_Land,24.4539,54.3773,,84
1994,Abu Dhabi_Offshore,24.756606,54.280173,,96
1994,Dubai_Land,25.2048,55.2708,,9
1994,Dubai_Offshore,25.452626,55.17867,,12
1994,Egypt_Land,26.8206,30.8025,,78
1994,Egypt_Offshore,31.951179,30.916615,,86
1994,Iran_Land,32.4279,53.6880,,235
1994,Iran_Offshore,26.986451,52.797098,,19
1994,Iraq_Land,33.2232,43.6793,,0
1994,Iraq_Offshore,29.826924,48.713334,,0
1994,Jordan_Land,30.5852,36.2384,,1
1994,Jordan_Offshore,,,,0
1994,Kuwait_Land,29.3117,47.4818,,109
1994,Kuwait_Offshore,29.153707,48.492063,,0
1994,Oman_Land,21.4735,55.9754,,190
1994,Oman_Offshore,19.472099,59.077725,,0
1994,Pakistan_Land,30.3753,69.3451,,123
1994,Pakistan_Offshore,24.835163,65.836649,,0
1994,Qatar_Land,25.3548,51.1839,,14
1994,Qatar_Offshore,26.107471,51.508125,,30
1994,Saudi Arabia_Land,23.8859,45.0792,,153
1994,Saudi Arabia_Offshore,27.344232,49.822766,,46
1994,Sudan_Land,12.8628,30.2176,,0
1994,Sudan_Offshore,19.95965,37.888199,,0
1994,Syria_Land,34.8021,38.9968,,147
1994,Syria_Offshore,35.300099,35.564153,,0
1994,Yemen_Land,15.5527,48.5164,,50
1994,Yemen_Offshore,14.122308,49.541496,,3
1994,Algeria_Land,28.0339,1.6596,,336
1994,Algeria_Offshore,37.107205,2.958948,,0
1994,Angola_Land,-11.2027,17.8739,,0
1994,Angola_Offshore,-9.276394,11.420851,,61
1994,Congo_Land,-4.038333,21.758664,,0
1994,Congo_Offshore,-5.994939,11.681123,,26
1994,Gabon_Land,-0.803689,11.609444,,24
1994,Gabon_Offshore,-1.163403,8.376585,,3
1994,Kenya_Land,-0.023559,37.906193,,0
1994,Kenya__Offshore,-3.49976,40.801566,,0
1994,Libya_Land,26.3351,17.2283,,160
1994,Libya__Offshore,31.683681,18.512678,,0
1994,Nigeria_Land,9.0820,8.6753,,9
1994,Nigeria_Offshore,4.113485,6.999522,,74
1994,S.Africa_Land,-30.5595,22.9375,,0
1994,S.Africa_Offshore,-31.842791,16.674006,,15
1994,Tunisia_Land,33.886917,9.537499,,7
1994,Tunisia_Offshore,,,,23
1994,Argentina_Land,-38.4161,-63.6167,,841
1994,Argentina_Offshore,-51.313678,-66.678394,,8
1994,Bolivia_Land,-16.2902,-63.5887,,121
1994,Bolivia_Offshore,,,,0
1994,Brazil_Land,-14.2350,-51.9253,,165
1994,Brazil_Offshore,-22.197004,-40.435152,,112
1994,Chile_Land,-35.6751,-71.5430,,24
1994,Chile_Offshore,-32.775184,-73.644858,,14
1994,Colombia_Land,4.5709,-74.2973,,179
1994,Colombia_Offshore,4.919216,-78.594368,,0
1994,CostaRica_Land,9.7489,-83.7534,,0
1994,CostaRica_Offshore,10.68845,-82.219293,,0
1994,Ecuador_Land,"	-1.831239",-78.1834,,66
1994,Ecuador_Offshore,-0.614287,-81.483334,,0
1994,Mexico_Land,23.6345,-102.5528,,142
1994,Mexico_Offshore,19.594255,-91.569396,,191
1994,Peru_Land,-9.189967,-75.015152,,34
1994,Peru_Offshore,-11.890521,-79.105005,,14
1994,Trinidad_Land,10.6918,-61.2225,,3
1994,Trinidad_Offshore,10.57374,-60.890859,,53
1994,Venezuela_Land,6.4238,-66.5897,,501
1994,Venezuela_Offshore,9.183729,-60.200212,,331
1994,Australia_Land,-25.274398,133.775136,,80
1994,Australia_Offshore,-29.599699,113.685338,,66
1994,Bangladesh_Land,23.6850,90.3563,,0
1994,Bangladesh_Offshore,21.60567,90.597855,,0
1994,Brunei_Land,4.535277,114.727669,,0
1994,Brunei_Offshore,5.151965,114.665627,,23
1994,India_Land,20.593684,78.96288,,868
1994,India_Offshore,14.98184,81.87398,,155
1994,Indonesia_Land,-0.789275,113.921327,,343
1994,Indonesia_Offshore,14.98184,81.87398,,151
1994,Japan_Land,36.2048,138.2529,,77
1994,Japan_Offshore,38.601583,137.300839,,5
1994,Malaysia_Land,4.210484,101.975766,,1
1994,Malaysia_Offshore,3.50164,110.229356,,120
1994,Myanmar_Land,21.9140,95.9562,,133
1994,Myanmar_Offshore,15.93001,96.427671,,1
1994,New Zealand_Land,-40.9006,174.8860,,13
1994,New Zealand_Offshore,-39.291592,173.493089,,3
1994,Papua New Guinea_Land,-6.3150,143.9556,,11
1994,Papua New Guinea_Offshore,-9.231086,126.119217,,0
1994,Phillippines_Land,12.879721,121.774017,,121
1994,Phillippines_Offshore,8.166545,121.418401,,8
1994,Taiwan_Land,23.69781,120.960515,,20
1994,Taiwan_Offshore,22.143055,120.035738,,13
1994,Thailand_Land,15.8700,100.9925,,15
1994,Thailand_Offshore,12.269503,100.804317,,49
1994,Vietnam_Land,14.0583,108.2772,,0
1994,Vietnam_Offshore,11.868672,109.874274,,93
,,,,,
1995,US_Land,37.0902,-95.7129,,
1995,US_Offshore,28.126707,-91.305831,,
1995,Canada_land,56.1304,-106.3468,,
1995,Canada_Offshore,47.355629,-51.61464,,
1995,Austria_Land,47.5162,14.5501,,6
1995,Austria_Offshore,47.5162,14.5501,,0
1995,Denmark_Land,56.2639,9.5018,,2
1995,Denmark_Offshore,56.419044,7.243998,,19
1995,France_Land,46.2276,2.2137,,14
1995,France_Offshore,46.658824,-3.518222,,1
1995,Germany_Land,51.1657,10.4515,,111
1995,Germany_Offshore,54.255762,7.408047,,0
1995,Greece_Land,39.0742,21.8243,,0
1995,Greece_Offshore,39.495183,23.367596,,0
1995,Netherlands_Land,52.1326,5.2913,,41
1995,Netherlands_Offshore,52.669133,4.194947,,57
1995,Hungary_Land,47.1625,19.5033,,18
1995,Hungary_Offshore,,,,0
1995,Italy_Land,41.8719,12.5674,,125
1995,Italy_Offshore,41.727206,10.896804,,6
1995,Norway_Land,60.4720,8.4689,,0
1995,Norway_Offshore,60.010363,3.58667,,160
1995,Poland_Land,51.9194,19.1451,,217
1995,Poland_Offshore,55.155538,17.566921,,0
1995,Romania_Land,45.9432,24.9668,,44
1995,Romania__Offshore,,,,3
1995,Spain_Land,40.4637,-3.7492,,0
1995,Spain_Offshore,39.467705,0.812242,,0
1995,Turkey_Land,38.9637,35.2433,,174
1995,Turkey_Offshore,42.573404,34.154628,,4
1995,U.K._Land,55.3781,-3.4360,,11
1995,U.K._Offshore,57.479149,-0.12889,,311
1995,Yugoslavia/Croatia_Land,45.1000,15.2000,,0
1995,Yugoslavia/Croatia_Offshore,43.165008,15.806668,,0
1995,Abu Dhabi_Land,24.4539,54.3773,,81
1995,Abu Dhabi_Offshore,24.756606,54.280173,,83
1995,Dubai_Land,25.2048,55.2708,,12
1995,Dubai_Offshore,25.452626,55.17867,,22
1995,Egypt_Land,26.8206,30.8025,,91
1995,Egypt_Offshore,31.951179,30.916615,,114
1995,Iran_Land,32.4279,53.6880,,240
1995,Iran_Offshore,26.986451,52.797098,,10
1995,Iraq_Land,33.2232,43.6793,,0
1995,Iraq_Offshore,29.826924,48.713334,,0
1995,Jordan_Land,30.5852,36.2384,,0
1995,Jordan_Offshore,,,,0
1995,Kuwait_Land,29.3117,47.4818,,81
1995,Kuwait_Offshore,29.153707,48.492063,,0
1995,Oman_Land,21.4735,55.9754,,208
1995,Oman_Offshore,19.472099,59.077725,,0
1995,Pakistan_Land,30.3753,69.3451,,136
